CID,CIDint,IDSURVEY,TYPE,FIELD,zHD,zHDERR,z,zERR,HOST_LOGMASS,HOST_LOGMASS_ERR,SNRMAX1,SNRMAX2,SNRMAX3,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITCHI2,FITPROB,RA,DECL,TGAPMAX,MU,MUERR,MUERR_NOSIGMB,MURES,MUPULL,sbar,cbar,ERRCODE,Unnamed: 41
14108,14108,1,120,82S,0.13243,1e-05,0.133,1e-05,8.953,0.233,37.4216,35.0021,21.679,54010.199,0.182,0.242,0.1494,-0.00424603,0.031164400000000002,19.8943989205,0.081756,0.000197815208391,1.5522e-05,0.000154932,-3.82556e-08,-3.87895e-07,77,79.5872,0.3975,53.594536,-1.123298,-1.123298,,39.2686,0.0613,0.0613,0.28800000000000003,4.707,0.024,0.062,0
14279,14279,1,120,82N,0.04500668868422508,1e-05,0.04539,1e-05,10.531,0.093,217.148,83.516,35.0183,54022.012,0.061,-0.146516,0.0478486,0.095598,0.0227601,17.2994320532,0.0310915,0.0021589487964699997,6.37567e-05,-0.00012139799999999999,-2.5487e-07,-1.03309e-06,41,102.9002,3.11916e-07,18.488691,0.371556,0.371556,,36.3097,0.0545,0.0545,-0.20800000000000002,-3.8080000000000003,-0.08900000000000001,0.019,64
14331,14331,1,120,82N,0.21975,1e-05,0.22116,1e-05,9.696,0.095,18.6841,14.424,10.3801,54013.559,0.231,0.1762,0.3029,0.00149962,0.0387175,20.9989699447,0.0427219,7.15141088393e-05,2.93899e-06,0.00124653,-4.18747e-07,-7.141489999999999e-08,52,46.4411,0.6914,7.888624,-0.135905,-0.135905,,40.3462,0.1103,0.1103,0.146,1.3259999999999998,-0.006999999999999999,0.042,0
14397,14397,1,120,82N,0.38492,1e-05,0.38653000000000004,1e-05,10.548,0.116,7.7472,7.6934,3.8582,54014.195,0.777,-1.15115,0.6096,-0.23653200000000002,0.0537808,21.8361249561,0.0729469,3.30789911191e-05,2.07738e-06,0.00757928,-6.489749999999999e-07,9.10176e-10,70,49.3571,0.971,6.915999,0.649412,0.649412,,41.7354,0.1982,0.1982,0.14,0.705,-1.327,-0.209,0
14421,14421,1,120,82N,0.174,1e-05,0.17504,1e-05,11.561,0.084,38.7612,23.5822,12.1608,54010.895,0.212,-0.679117,0.1864,-0.0900145,0.0057005,20.1669720702,0.026304900000000003,0.000153886178759,3.72024e-06,2.21688e-05,-1.69332e-07,-3.4712800000000004e-09,67,87.0787,0.0502206,31.82975,1.251967,1.251967,,39.6781,0.043,0.043,0.045,1.041,-0.82,-0.08800000000000001,0
14451,14451,1,120,82S,0.17789000000000002,1e-05,0.179,1e-05,10.124,0.071,35.0095,24.1071,17.7714,54011.785,0.185,0.3153,0.1741,-0.10683,0.0281476,19.8645408163,0.057096400000000005,0.000203322772405,1.07151e-05,0.000660125,-3.27412e-07,-2.1055700000000002e-07,70,82.8489,0.1398,-51.805115,0.927027,0.927027,,39.567,0.0665,0.0665,-0.12,-1.806,0.423,-0.141,0
14735,14735,1,120,82N,0.29936,1e-05,0.30044,1e-05,10.326,0.109,15.2172,13.0095,9.1241,54013.809,0.48,0.013761700000000002,0.4352,0.029469,0.043867500000000004,21.53537283,0.0497736,4.36349299436e-05,2.24146e-06,0.002204,-5.034429999999999e-07,-4.80954e-08,66,60.0599,0.6826,35.157928000000005,0.34831100000000004,0.34831100000000004,,40.7732,0.1396,0.1396,-0.185,-1.3230000000000002,0.321,-0.013000000000000001,0
14871,14871,1,120,82S,0.11845,1e-05,0.119,1e-05,9.147,0.07,54.2801,51.6888,31.9142,54027.352,0.127,1.2909,0.1147,-0.045034899999999996,0.024268599999999998,19.154328412999998,0.053974,0.00039106985114399997,1.95418e-05,8.84803e-05,-1.7853000000000002e-07,-3.59563e-07,67,58.5939,0.7583,54.27705400000001,0.009281999999999999,0.009281999999999999,,38.8019,0.0523,0.0523,0.083,1.584,1.229,-0.021,0
14979,14979,1,120,82S,0.17653,1e-05,0.1771,1e-05,10.089,0.066,40.1954,27.121,16.6668,54025.625,0.1,0.2322,0.135,-0.11768599999999999,0.0266897,19.884738486,0.0535831,0.000199579097259,9.82914e-06,0.00020088299999999998,-1.77836e-07,-1.8306999999999998e-07,82,62.9001,0.9421,54.946415,0.992728,0.992728,,39.6092,0.0631,0.0631,-0.052000000000000005,-0.8290000000000001,0.271,-0.134,0
15057,15057,1,106,82N,0.24552,1e-05,0.24684,1e-05,9.467,0.096,10.8767,8.5196,6.8517,54016.695,0.409,-2.34964,0.583,-0.0100613,0.059138199999999995,21.717359989499997,0.07251089999999999,3.69031630515e-05,2.75797e-06,0.0067009,-9.79819e-07,-7.9828e-08,49,37.7184,0.8795,17.881176,0.40941,0.40941,,40.7468,0.1859,0.1859,0.27699999999999997,1.4909999999999999,-2.7939999999999996,0.05,0
15129,15129,1,120,82S,0.19610999999999998,1e-05,0.19739,1e-05,10.971,0.066,28.5465,20.074,14.6274,54023.855,0.254,-0.686467,0.2335,-0.0725429,0.0311423,20.4084130556,0.044695900000000004,0.000123208682623,5.16035e-06,0.000464926,-3.08365e-07,-1.0188499999999999e-07,71,73.2385,0.4045,-41.097716999999996,-0.321506,-0.321506,,39.8643,0.0851,0.0851,-0.059000000000000004,-0.6920000000000001,-0.613,-0.08900000000000001,0
15161,15161,1,120,82N,0.24852,1e-05,0.24955,1e-05,11.065,0.068,16.9309,15.9283,11.3741,54025.371,0.376,-0.23048600000000002,0.3231,-0.0535052,0.042298,20.9435101493,0.0469481,7.52666372949e-05,3.3667000000000003e-06,0.00353838,-5.46516e-07,-9.275039999999999e-08,41,44.1439,0.3811,35.842754,0.818932,0.818932,,40.4043,0.1115,0.1115,-0.092,-0.8270000000000001,-0.14400000000000002,-0.081,0
15213,15213,1,120,82N,0.30632,1e-05,0.307,1e-05,10.721,0.089,9.4423,9.125,6.9439,54026.398,0.7120000000000001,-0.0191642,0.6369,-0.0876823,0.060218100000000004,21.4650024673,0.07956260000000001,4.65564141629e-05,3.5257800000000005e-06,0.013475299999999999,-1.34089e-06,-1.13275e-07,63,38.0503,0.9946,53.019093000000005,-0.100221,-0.100221,,41.0614,0.1739,0.1739,0.049,0.28300000000000003,-0.09300000000000001,-0.077,0
15219,15219,1,120,82N,0.24636999999999998,1e-05,0.24741999999999997,1e-05,11.081,0.078,26.4482,17.1945,12.0059,54030.960999999996,0.345,-0.127169,0.3892,-0.154969,0.03596269999999999,20.7172472152,0.0397303,9.27060576362e-05,3.25548e-06,0.00186618,-4.31384e-07,-7.18674e-08,34,27.2409,0.7878,34.610996,0.226584,0.226584,,40.507,0.1069,0.1069,0.032,0.29600000000000004,-0.182,-0.147,0
15234,15234,1,120,82N,0.13514,1e-05,0.13635999999999998,1e-05,10.524,0.061,38.7582,33.9116,16.4142,54032.780999999995,0.203,0.8909,0.2084,0.1265,0.0275167,20.2002950976,0.035393400000000005,0.000149243136986,5.00066e-06,0.000807636,-2.65368e-07,-1.0740500000000001e-07,45,49.6093,0.2946,16.95826,0.828089,0.828089,,39.26,0.0667,0.0667,0.221,3.3139999999999996,0.619,0.198,0
15259,15259,1,120,82S,0.21054,1e-05,0.212,1e-05,9.789,0.256,26.4516,23.0645,14.8232,54026.312000000005,0.28300000000000003,0.4916,0.2777,-0.0159365,0.034438199999999995,20.5337990205,0.0489129,0.00010976798149,5.10828e-06,0.00045222599999999996,-3.55703e-07,-1.19196e-07,50,56.378,0.2487,-22.455932999999998,-0.407883,-0.407883,,39.9792,0.0935,0.0935,-0.11699999999999999,-1.256,0.667,-0.049,0
15287,15287,1,120,82N+82S,0.2363,1e-05,0.23768000000000003,1e-05,10.621,0.152,24.0921,18.6765,13.1798,54029.789000000004,0.331,1.1157,0.3049,-0.047252800000000005,0.0336966,20.8169345531,0.0405682,8.45751337418e-05,3.1201599999999995e-06,0.000729862,-2.64434e-07,-6.99016e-08,67,64.3852,0.5679,-36.040344,-1.057502,-1.057502,,40.4468,0.0954,0.0954,0.07,0.737,1.008,-0.027999999999999997,0
15301,15301,1,106,82S,0.17851,1e-05,0.17983,1e-05,9.915,0.078,29.3148,21.6805,13.0267,54035.375,0.244,-0.327491,0.2304,-0.019974900000000004,0.0137371,20.3874348483,0.037046499999999996,0.000125614958808,4.41151e-06,0.000299278,-1.98308e-07,-2.39792e-08,58,60.6787,0.3795,-36.420134999999995,0.589065,0.589065,,39.7306,0.0569,0.0569,0.032,0.568,-0.406,-0.017,0
15354,15354,1,120,82N,0.22068000000000002,1e-05,0.2221,1e-05,10.783,0.081,14.0455,11.7408,8.5534,54024.555,0.51,-2.1465400000000003,0.3634,0.0851435,0.0493598,21.372256078,0.051285500000000005,5.07087490391e-05,2.75342e-06,0.00100941,-3.34975e-07,-8.457000000000001e-08,48,47.3108,0.501,6.773573,-0.12606199999999998,-0.12606199999999998,,40.135,0.1392,0.1392,-0.075,-0.541,-2.0580000000000003,0.063,0
15383,15383,1,120,82N,0.31494,1e-05,0.31606,1e-05,10.786,0.162,10.9077,10.2463,7.0041,54030.484000000004,0.217,0.146,0.6856,-0.0402368,0.0496486,21.6157396201,0.0536244,4.05237538682e-05,2.1248699999999998e-06,0.00359005,-8.2122e-07,-3.92996e-08,54,62.36,0.2033,34.149475,-0.15523800000000001,-0.15523800000000001,,41.0881,0.1807,0.1807,0.003,0.016,0.142,-0.04,0
15421,15421,1,120,82S,0.18442999999999998,1e-05,0.18544000000000002,1e-05,10.166,0.07,32.8788,22.5892,14.4319,54035.140999999996,0.23600000000000002,0.1923,0.264,-0.0418254,0.025386099999999998,20.3723240986,0.0336857,0.00012737243796,4.02608e-06,0.000908396,-3.3562800000000005e-07,-6.827319999999999e-08,59,44.7331,0.9154,33.741572999999995,0.6023970000000001,0.6023970000000001,,39.8561,0.0717,0.0717,0.084,1.168,0.035,-0.021,0
15440,15440,1,120,82S,0.26129,1e-05,0.26225,1e-05,10.852,0.12,13.3467,12.5729,9.2774,54031.140999999996,0.426,-0.544985,0.5265,0.05999159999999999,0.0223414,21.4174420107,0.041159100000000004,4.86415174711e-05,2.07445e-06,0.00138911,-5.18491e-07,-1.6869900000000003e-08,47,41.4687,0.7002,39.720622999999996,0.090015,0.090015,,40.4824,0.1099,0.1099,-0.13699999999999998,-1.245,-0.018000000000000002,0.049,0
15443,15443,1,120,82S,0.18123,1e-05,0.18191,1e-05,10.339,0.061,47.1928,32.8813,20.8494,54041.285,0.172,1.5677,0.1841,-0.0378741,0.0244243,19.8505708304,0.0431472,0.00020596195725900002,7.78002e-06,0.0006548680000000001,-2.89517e-07,-1.32145e-07,61,61.4158,0.461,49.867359,-0.318126,-0.318126,,39.5146,0.0602,0.0602,-0.21100000000000002,-3.514,1.817,-0.1,0
15456,15456,1,120,82N,0.38048000000000004,1e-05,0.3821,1e-05,10.923,0.091,8.5323,8.5086,5.8888,54030.34,0.8740000000000001,-1.12612,0.831,-0.0964321,0.0611331,21.8486062946,0.069672,3.27001356993e-05,2.44892e-06,0.014848400000000001,-9.76422e-07,-4.52025e-08,52,49.3733,0.6162,-28.132842999999998,-0.903483,-0.903483,,41.3171,0.2072,0.2072,-0.249,-1.202,-0.642,-0.14300000000000002,0
15461,15461,1,120,82N,0.18481,1e-05,0.18617,1e-05,10.516,0.075,31.9135,23.5738,16.1571,54037.015999999996,0.179,-0.17764100000000002,0.2131,-0.11026099999999998,0.0267717,20.064816446,0.0469624,0.000169069166093,7.28591e-06,0.00104276,-4.27158e-07,-1.31538e-07,44,28.965,0.9608,-33.152588,-0.494767,-0.494767,,39.709,0.0678,0.0678,-0.073,-1.074,-0.083,-0.13,0
15467,15467,1,120,82N,0.20847,1e-05,0.20978000000000002,1e-05,10.43,0.044,25.8236,20.4533,11.874,54038.898,0.198,0.8064,0.2666,-0.069211,0.035035000000000004,20.2958820546,0.04894369999999999,0.00013665638171999998,6.174780000000001e-06,0.00236035,-7.43163e-07,-1.52695e-07,32,25.8322,0.771,-39.980164,-0.17753,-0.17753,,39.9506,0.0876,0.0876,-0.121,-1.375,0.9420000000000001,-0.105,0
15504,15504,1,119,82N,0.2682,1e-05,0.26975,1e-05,11.089,0.131,10.0575,8.6885,7.6093,54040.223,0.684,2.4621,0.7976,0.1803,0.0579692,21.4824328845,0.07858989999999999,4.58156570553e-05,3.1451599999999997e-06,0.018344799999999998,-1.88408e-06,-1.19044e-07,32,42.6223,0.09932010000000001,-14.298706,-0.8765430000000001,-0.8765430000000001,,40.5954,0.1715,0.1715,-0.094,-0.547,2.71,0.16399999999999998,0
15583,15583,1,120,82S,0.17706,1e-05,0.178,1e-05,9.434,0.118,30.1359,20.4504,14.8326,54041.012,0.191,-0.284814,0.2105,0.026626099999999996,0.029672000000000004,20.4881063036,0.0355362,0.00011449052714399998,3.89983e-06,0.00132418,-3.2033e-07,-8.07824e-08,52,58.0942,0.2609,37.730946,0.946205,0.946205,,39.6928,0.0752,0.0752,0.019,0.255,-0.301,0.032,0
15756,15756,1,120,82N,0.38504,1e-05,0.3867,1e-05,11.662,0.17,7.5562,6.3407,4.3759,54035.871,0.858,-0.8954190000000001,0.744,-0.25954299999999997,0.06225930000000001,21.9833059773,0.07990010000000002,2.88865836294e-05,1.8658599999999997e-06,0.0105835,-7.03438e-07,7.69011e-09,50,37.272,0.9086,0.374762,0.275882,0.275882,,41.9897,0.2303,0.2303,0.39299999999999996,1.706,-1.421,-0.18,0
15776,15776,1,120,82N,0.31582,1e-05,0.31695999999999996,1e-05,11.211,0.101,12.5493,9.4449,5.7579,54033.855,0.51,-2.19801,0.6002,-0.14238499999999998,0.051910000000000005,21.5791201157,0.0543711,4.19139174086e-05,2.16117e-06,0.00781375,-7.11515e-07,-3.6604800000000005e-08,48,47.2645,0.5029,32.829376,-0.9982780000000001,-0.9982780000000001,,41.04,0.1691,0.1691,-0.052000000000000005,-0.31,-2.114,-0.154,0
15868,15868,1,120,82S,0.24973,1e-05,0.25072,1e-05,10.387,0.094,26.4501,17.4638,10.8789,54044.348,0.22399999999999998,0.3201,0.2688,-0.15216500000000002,0.036583199999999996,20.6688725319,0.0407146,9.69319488458e-05,3.4738400000000004e-06,0.00187804,-4.48977e-07,-8.085850000000001e-08,38,26.185,0.9264,38.099785,-0.713692,-0.713692,,40.5125,0.0998,0.0998,0.004,0.045,0.317,-0.151,0
15901,15901,1,120,82N,0.20368,1e-05,0.20474,1e-05,9.969,0.085,26.4567,18.066,13.6929,54045.504,0.21100000000000002,0.054500599999999996,0.26,-0.0580901,0.033836,20.4979208022,0.0413732,0.000113458651685,4.409840000000001e-06,0.00196233,-4.98825e-07,-1.0981199999999999e-07,29,32.0257,0.3187,31.976217,-0.535478,-0.535478,,40.0128,0.085,0.085,0.001,0.01,0.055,-0.057999999999999996,0
16021,16021,1,120,82S,0.12336,1e-05,0.1246,1e-05,10.135,0.06,60.3108,51.6928,28.5521,54049.117,0.115,-0.343825,0.129,-0.0355431,0.0239953,19.3424729971,0.0324983,0.00032885237195200004,9.94403e-06,0.0008067939999999999,-4.2957500000000003e-07,-1.89208e-07,37,36.3126,0.5011,13.843588,-0.388888,-0.388888,,38.7317,0.0525,0.0525,-0.095,-1.8090000000000002,-0.3,-0.07200000000000001,0
16032,16032,1,120,82S,0.20318,1e-05,0.204,1e-05,-9.0,-9.0,25.2179,17.4724,10.7966,54046.398,0.177,-0.742808,0.2326,-0.109964,0.022394900000000002,20.461708527,0.042250800000000005,0.000117303135769,4.53506e-06,0.0006551780000000001,-3.05677e-07,-5.278490000000001e-08,42,24.4428,0.9861,44.069103000000005,-0.41082399999999997,-0.41082399999999997,,40.0258,0.0695,0.0695,0.023,0.326,-0.78,-0.106,0
16073,16073,1,120,82N+82S,0.15339,1e-05,0.15472,1e-05,9.751,0.087,43.4167,35.0055,20.4534,54051.52,0.165,0.7402,0.1927,-0.0195636,0.023022,19.976086015299998,0.0299565,0.00018347531859900002,5.11759e-06,0.000865422,-3.12635e-07,-9.112429999999999e-08,73,81.4643,0.2327,8.107703,-1.054078,-1.054078,,39.4675,0.0562,0.0562,0.129,2.295,0.564,0.02,0
16093,16093,1,120,82N,0.33439,1e-05,0.33603,1e-05,10.215,0.123,7.775,7.1293,6.4217,54045.062000000005,0.63,1.0252,0.7557,-0.0664383,0.057875,21.5289226698,0.07612999999999999,4.38978433144e-05,3.02496e-06,0.0130724,-1.7159e-06,-6.5991e-08,41,39.1911,0.5512,-9.637573,1.1323590000000001,1.1323590000000001,,41.2056,0.1985,0.1985,-0.034,-0.172,1.099,-0.073,0
16099,16099,1,120,82N+82S,0.1958,1e-05,0.19695,1e-05,10.656,0.088,26.4612,23.0754,16.1596,54054.449,0.43,2.0428,0.4583,0.022736000000000003,0.0274358,20.2874223362,0.037262199999999995,0.000137724479364,4.21422e-06,0.00470021,-9.8237e-07,-8.7953e-08,68,65.4151,0.5664,26.420853,-1.054454,-1.054454,,39.8302,0.079,0.079,-0.08800000000000001,-1.109,2.364,0.009000000000000001,0
16106,16106,1,120,82S,0.24973,1e-05,0.2512,1e-05,11.035,0.108,13.0388,12.1546,9.2973,54045.473,0.32899999999999996,-0.5521189999999999,0.3942,-0.152908,0.0483934,20.6951623522,0.0677388,9.4607508457e-05,5.7485900000000005e-06,0.00589365,-1.08745e-06,-1.7090699999999998e-07,37,50.2719,0.07147680000000001,-27.910706,-1.1488040000000002,-1.1488040000000002,,40.4191,0.127,0.127,-0.094,-0.738,-0.45799999999999996,-0.179,0
16116,16116,1,120,82S,0.15509,1e-05,0.15649000000000002,1e-05,9.52,0.081,43.4205,37.4258,17.2079,54053.332,0.252,0.5278,0.3057,-0.10396,0.0250551,19.672214826199998,0.0333919,0.00024272049844999998,7.392039999999999e-06,0.00258028,-8.2646e-07,-1.362e-07,30,29.1369,0.5104,-4.698029,-1.105868,-1.105868,,39.3956,0.0631,0.0631,0.03,0.47700000000000004,0.46399999999999997,-0.09699999999999999,0
16165,16165,1,120,82N,0.15596,1e-05,0.157,1e-05,-9.0,-9.0,41.7453,32.8872,22.1297,54052.887,0.198,0.3424,0.2285,-0.0304269,0.0247054,19.8743698003,0.033037000000000004,0.00020148921461000003,6.23246e-06,0.00142362,-5.24459e-07,-1.17242e-07,32,37.4719,0.2324,30.73307,-0.5339550000000001,-0.5339550000000001,,39.3438,0.0605,0.0605,-0.028999999999999998,-0.48700000000000004,0.39,-0.039,0
16206,16206,1,120,82N,0.15837,1e-05,0.15972999999999998,1e-05,10.927,0.078,31.92,25.2311,16.1746,54057.023,0.26,-2.6656,0.5907,-0.021737700000000002,0.0323464,20.1335373091,0.0380314,0.000158701599893,5.74227e-06,0.00898061,-1.5495600000000001e-06,-1.4051299999999998e-07,24,27.032,0.3543,5.788113,-0.053729,-0.053729,,39.1549,0.0875,0.0875,-0.259,-2.966,-1.589,-0.057,0
16211,16211,1,120,82N,0.30938000000000004,1e-05,0.31099,1e-05,11.528,0.093,6.0095,5.7366,4.0326,54041.488,0.611,-1.94117,0.6645,0.00650106,0.0775103,22.0483834212,0.0861076,2.72056415526e-05,2.68673e-06,0.010503299999999998,-1.1053299999999998e-06,-8.4778e-08,43,21.8401,0.997,-11.836029,0.266791,0.266791,,41.0836,0.2452,0.2452,0.039,0.159,-1.9869999999999999,0.015,0
16213,16213,1,120,82N,0.24856999999999999,1e-05,0.25,1e-05,-9.0,-9.0,20.8455,16.9269,11.0146,54053.59,0.431,0.292,0.4425,-0.0987768,0.0383327,20.8256870878,0.0402284,8.38932210227e-05,3.08945e-06,0.00419092,-6.23373e-07,-7.64963e-08,26,13.938,0.9738,8.970989999999999,0.258314,0.258314,,40.4999,0.1097,0.1097,-0.001,-0.009000000000000001,0.29600000000000004,-0.099,0
16281,16281,1,120,82S,0.18507,1e-05,0.18652,1e-05,10.394,0.109,33.9137,20.0847,15.9319,54055.434,0.35,-0.813768,0.5389,-0.07723060000000001,0.031042300000000002,20.1922849145,0.0383945,0.00015034428496200002,5.37486e-06,0.00635481,-1.2546e-06,-1.16591e-07,24,19.5524,0.7219,-7.0579220000000005,-0.668143,-0.668143,,39.6449,0.0909,0.0909,-0.141,-1.555,-0.29600000000000004,-0.099,0
16314,16314,1,120,82N+82S,0.0589478425681591,1e-05,0.06257,1e-05,9.088,0.068,180.9543,135.7139,120.6363,54067.012,0.32799999999999996,0.7421,0.3514,-0.07169060000000001,0.0174922,17.515504008,0.030470499999999998,0.00176924916931,4.98075e-05,0.000998416,-2.64437e-07,-5.58445e-07,32,14.7499,0.9974,-39.071135999999996,-0.8435299999999999,-0.8435299999999999,,37.1688,0.0579,0.0579,-0.071,-1.227,1.052,-0.08199999999999999,0
16352,16352,1,120,82N,0.25074,1e-05,0.25227,1e-05,10.374,0.095,25.826,18.6912,12.1544,54059.102,0.659,0.239,0.8251,-0.148394,0.0392996,20.5133076145,0.0439974,0.00011186201455500001,4.35651e-06,0.013098400000000001,-1.4434200000000001e-06,-1.09512e-07,17,25.5898,0.08226599999999999,-13.750732000000001,-0.8734370000000001,-0.8734370000000001,,40.334,0.1262,0.1262,-0.18899999999999997,-1.5,1.06,-0.171,0
16473,16473,1,120,82S,0.21614,1e-05,0.21755,1e-05,10.201,0.128,25.2226,16.4166,10.1018,54062.547,0.8,-0.9518280000000001,0.8159,-0.161486,0.0421245,20.409328760799998,0.05320980000000001,0.00012310612828399998,5.8447e-06,0.012274700000000001,-4.89152e-07,-1.31359e-07,19,20.7887,0.3486,-31.387909000000004,0.588463,0.588463,,40.1038,0.127,0.127,-0.055999999999999994,-0.44,-0.741,-0.171,0
16619,16619,1,120,82S,0.11402000000000001,1e-05,0.1151,1e-05,8.701,0.148,77.5458,57.1374,31.9203,54069.723,0.644,-0.044755699999999995,0.5572,-0.07864310000000001,0.026040300000000002,18.886446767,0.0362414,0.0005004988734130001,1.67422e-05,0.00758622,3.4510900000000004e-06,-1.6145299999999998e-07,15,17.3384,0.299,25.938692,-1.11199,-1.11199,,38.4512,0.0554,0.0554,-0.19,-3.429,0.732,-0.122,0
16641,16641,1,120,82S,0.11389,1e-05,0.115,1e-05,10.506,0.108,60.3085,41.7455,24.1042,54069.219000000005,0.705,1.0935,0.682,0.044157800000000004,0.030704099999999998,19.452641424,0.035639,0.000297126413772,9.92079e-06,0.0127418,-7.58181e-07,-1.81585e-07,20,17.0009,0.6529,23.561129,-0.403735,-0.403735,,38.796,0.0714,0.0714,0.157,2.199,0.225,0.059000000000000004,0
16737,16737,1,120,82N,0.1988,1e-05,0.2,1e-05,10.202,0.082,22.5957,15.7056,9.9153,54068.785,0.35,-0.45275,0.3852,-0.058064099999999993,0.0507115,20.2598416062,0.07376619999999999,0.000141277894359,9.95546e-06,0.00259887,-1.12557e-06,-2.39047e-07,10,8.7874,0.6415,-47.167358,-0.9523790000000001,-0.9523790000000001,,39.7036,0.1492,0.1492,-0.251,-1.686,-0.21,-0.124,0
16793,16793,1,120,82S,0.22059,1e-05,0.222,1e-05,-9.0,-9.0,15.7025,11.2722,7.1238,54072.602,1.5959999999999999,1.6986,1.6192,-0.044955300000000004,0.056794700000000004,20.3249060306,0.1077,0.00013306068249799999,1.253e-05,0.025981,-1.12171e-05,-2.77674e-07,13,8.6745,0.8513,-31.424652000000002,0.446912,0.446912,,40.0292,0.2861,0.2861,-0.18,-0.629,2.535,-0.054000000000000006,0
17168,17168,1,120,82S,0.18375999999999998,1e-05,0.18519000000000002,1e-05,9.757,0.08,29.3242,23.5752,15.6933,54356.965,0.299,0.5358,0.3151,-0.04200809999999999,0.0313123,20.3248274704,0.044468,0.000133069536857,5.55313e-06,0.00110749,-6.9607e-07,-1.1009e-07,39,25.6418,0.9508,-20.276215,-1.16716,-1.16716,,39.8572,0.0921,0.0921,0.08800000000000001,0.9570000000000001,0.37,-0.022000000000000002,0
17215,17215,1,120,82N,0.18079,1e-05,0.18136,1e-05,11.331,0.068,22.1218,21.6803,13.0279,54350.996,0.6890000000000001,0.3012,0.4174,0.00815857,0.0399111,20.322085782000002,0.070156,0.000133404503813,9.0434e-06,0.00107531,-5.69721e-07,-2.4789200000000003e-07,32,26.3851,0.7859,54.926323,1.092211,1.092211,,39.6661,0.1095,0.1095,-0.053,-0.48,0.41600000000000004,-0.004,0
17218,17218,1,120,82N,0.17695999999999998,1e-05,0.17839000000000002,1e-05,10.158,0.065,27.1283,23.0817,12.4402,54349.52,0.541,-0.789096,0.4126,-0.0836248,0.030867500000000003,20.1418644734,0.0397845,0.000157495693431,5.8187e-06,0.000981663,-6.03776e-07,-1.0816100000000001e-07,34,26.5191,0.8163,-3.828247,-0.030193,-0.030193,,39.6178,0.099,0.099,-0.061,-0.618,-0.63,-0.09699999999999999,0
17220,17220,1,120,82N,0.17768,1e-05,0.17903,1e-05,10.863,0.109,26.4595,25.2345,16.413,54357.030999999995,0.287,1.8579,0.2881,0.1333,0.0299606,20.1997467898,0.0380492,0.00014932084382700001,4.95854e-06,0.0008052910000000001,-6.57965e-07,-1.06586e-07,51,71.6157,0.0369242,9.701416,-0.179376,-0.179376,,39.3738,0.086,0.086,-0.314,-3.6510000000000002,2.451,0.053,0
17240,17240,1,118,82S,0.07153,1e-05,0.07275,1e-05,10.92,0.072,63.8608,45.2274,37.4299,54337.469000000005,0.102,-1.4548299999999998,0.3242,-0.119478,0.0504609,17.8864549576,0.0921778,0.0012572305561,0.000109039,0.00910883,-2.95209e-05,-4.73009e-06,9,4.5784,0.9175,8.641041,-1.217565,-1.217565,,37.3803,0.0965,0.0965,-0.20199999999999999,-2.0980000000000003,-1.193,-0.175,0
17274,17274,1,120,82S,0.19466,1e-05,0.1961,1e-05,9.241,0.084,24.6534,14.6349,7.8182,54352.977,0.225,1.9392,0.4285,-0.179583,0.0565856,19.8518389008,0.07338070000000001,0.000205705087902,1.12927e-05,0.00572508,-2.69822e-06,-5.19276e-07,19,26.5937,0.1471,-0.6586,0.105752,0.105752,,40.0073,0.1412,0.1412,0.1,0.7070000000000001,1.829,-0.14800000000000002,0
17366,17366,1,120,82N,0.13810999999999998,1e-05,0.13929,1e-05,10.969,0.056,45.2282,43.4213,26.4584,54351.473,0.248,0.5697,0.1696,-0.0922977,0.0252628,19.274651769800002,0.051040300000000004,0.00035006861245400004,1.65124e-05,0.000148985,-3.62808e-07,-3.0444299999999997e-07,43,34.0506,0.8335,-44.212769,-1.02926,-1.02926,,38.9677,0.0604,0.0604,-0.122,-2.012,0.727,-0.126,0
17389,17389,1,120,82N,0.1696,1e-05,0.1709,1e-05,9.891,0.077,24.1012,19.7136,13.037,54352.984000000004,0.17,1.1284,0.3813,0.0609024,0.0327015,20.5111111,0.0458576,0.00011208587902,4.83689e-06,0.00114763,-7.14761e-07,-1.07904e-07,52,43.9616,0.8072,-36.705231,-0.9602809999999999,-0.9602809999999999,,39.8075,0.0989,0.0989,0.231,2.34,0.57,0.111,0
17464,17464,1,120,82S,0.24555,1e-05,0.247,1e-05,9.285,0.142,23.0645,21.2523,15.4627,54358.609000000004,0.342,0.1013,0.4509,0.052851199999999994,0.040030800000000005,20.8811181995,0.0408647,7.97185373484e-05,3.24152e-06,-0.000445564,-3.59061e-07,-8.06439e-08,31,16.2968,0.9903,6.640680000000001,0.041864,0.041864,,40.0586,0.1276,0.1276,-0.413,-3.233,0.9840000000000001,-0.047,0
17497,17497,1,120,82N+82S,0.14387,1e-05,0.14479,1e-05,10.428,0.052,57.1315,41.744,25.8233,54364.738,0.12300000000000001,0.9125,0.1263,0.040182999999999996,0.0222472,19.77940012,0.0329506,0.00021990232654099998,6.804789999999999e-06,0.000131597,-1.6107299999999998e-07,-1.1189500000000001e-07,89,99.3385,0.2129,37.13649,-1.042209,-1.042209,,39.1098,0.0537,0.0537,-0.071,-1.325,0.978,0.016,0
